Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,c1,c2
4.215755364652637,8.590006764336659,17.636553869943707,22.296295436986675,28.583157066584693,30.778934197811665,32.151740316793,31.197285775053395,59.11365756629942,36.74968045127325,46.71879125163625,5.108123302221195,0
4.543249987812764,8.912860800406946,15.680676594750558,22.03751581700852,30.204230435807403,30.162773258739268,39.33497255395018,26.45520545072364,43.0790445411255,52.06499592230796,46.50153375911187,8.059666991595034,0
6.2775337961305215,11.558897880901426,9.715740605653972,26.305018161967222,22.598206670937486,26.78971634719067,29.94671381704545,31.122395337165443,44.26354355205718,46.27120879918886,43.12877919450761,2.8107224334579834,0
5.077517058212352,9.334064650503985,14.301598604327245,22.49835072419138,23.25642863425608,29.35004586272635,31.7933784548998,38.734902931835066,46.44957035595158,59.71204540560897,49.54511087351381,-0.0160325166886455,0
5.378567555126884,6.887924806042635,18.111224090679777,24.512684326733,30.971678333155143,23.42801446544388,34.54649004152011,34.61398581370722,41.850367945372255,47.5291963282295,47.02222679594938,4.59465942526922,0
4.275031187543021,9.061403147335051,22.81928283020564,16.4170630655722,19.25318694096488,24.329753939178183,41.307759588023295,45.45429257400352,34.98627290523608,58.76311448551284,53.72880750548119,-17.803627339750005,0
5.741908798364499,8.80248564934392,18.57009227680946,22.570863034702832,23.64193476762822,32.35172160352644,32.66274462815339,33.35955078298835,35.0814296968254,52.5309117257467,63.504697280365214,-6.313148048173653,0
4.462134163328727,10.411108818971597,14.017245515215652,16.13257293285492,29.717444405980807,40.67286222563588,34.102355540148444,44.33822976265325,35.072246606366434,58.29135611279375,76.24318680531782,11.954426502661686,0
3.858363745511516,7.555425048823308,10.317837909240907,16.227551026758693,19.83608748499272,20.99340167175733,30.840250584196028,38.19652655733785,52.420708534725215,49.376578332479625,51.81737427241784,-5.380565481472433,0
4.307727718163608,12.365928313559426,13.687190672146842,17.773630654128905,24.432742533372405,26.18464294968524,40.74276867057992,54.59939418454083,47.30959348348704,68.29023962563384,65.60805215288443,-11.708166965340782,0
5.7895731168996925,8.626892604828416,17.93877149758495,26.986875516392857,18.007195890554236,33.04609387073977,36.184400964335225,43.85789635149064,44.589347022182864,64.76550373372237,50.75310007952804,-3.884729472995537,0
5.89023101849675,9.52963569946968,15.495635567664744,21.02382476925742,23.609621979823267,26.378322496369886,30.40366115282014,41.23044397530809,43.28765837178411,51.99395182296432,64.3687902664081,-5.136533464731757,0
5.333434803711273,12.051651599355516,16.54301168947354,22.335904024872463,30.41017792577741,31.33222026006189,21.79785822184927,41.09309249187802,27.607965363553383,46.81214704841487,65.80841591100753,13.56682012864757,0
4.905936398168572,10.893177543275224,18.839399602825424,20.98261048974089,21.93394660883007,32.85823803547221,37.09278224579937,47.328353058884666,35.404490564733045,40.6537895790124,46.687172093071446,-8.451295986946704,1
5.399815307718416,7.142009250835914,13.232105712975397,16.223330439104263,24.816659074159126,25.66046571936834,21.75940467833844,46.12772502480115,62.527185090781,49.09405146804971,61.853466376993566,13.898684396897917,0
4.989053374446008,7.9949741314405,11.273470134797272,20.14610105390469,24.14041063976433,27.43375775026188,29.915529498128294,25.128271288323724,43.93749678636018,43.46087720176286,70.34714593652153,-0.7779626967068332,0
5.236907440158182,7.986087188646853,17.82615337530404,19.68733065947964,27.70652095540163,28.55556501509129,33.34946164980355,36.733267700106296,48.6532581070186,49.07040793870545,57.32392849403448,6.502601554733283,0
4.78448085537437,12.06670345273512,20.772439632957475,14.25695144744198,25.644006405228424,22.01631812090989,43.77522651123692,44.8457261535582,42.69785809196134,23.469583973018945,56.46456230497922,0.1077604201329123,1
5.3920336055120215,11.785625972687956,13.873803262913889,18.08637904336953,24.41640217927604,25.465462690481026,39.13903198817094,29.43789852994012,53.36802684239699,42.317881318941325,51.6405553797715,-0.9070120314168766,0
4.48981978730631,10.22958021746386,16.840509077733337,13.197058794053184,29.002481106913777,31.7100612061754,39.85897507430906,45.9285356180345,44.21519138521121,53.87400327107861,42.99920782936727,-2.897896841742263,0
4.87380030554443,8.4998827671261,17.69084048403296,18.21473223947616,29.433567190404226,29.43590985811162,37.34271419759871,52.28290311176952,42.05863943844896,45.77651579793042,42.67959325859935,0.8713648346185696,0
5.998893010430894,7.917568767312365,16.157373732920515,20.244490364984426,23.904404342998824,23.736264357283176,36.771360116381246,54.026960453183605,50.05205555402641,41.82077068972941,65.63009749990331,5.946868062251985,1
5.392142181111259,10.200636880200276,13.422732568422246,19.276867366424906,22.251003064761747,34.54115285802812,31.5495316263354,34.63425904639629,38.31717218531087,64.78865685154307,72.00701871968143,1.1729038439785016,0
5.0474727891827085,10.389499451879653,13.241089708009486,24.80904534744303,23.76597010501637,34.51315655933124,25.187052815668345,38.44020249714244,37.09761946871695,49.34698211300176,48.78189078434877,4.272124332426964,0
5.750898345779428,11.171472766091444,14.404292339144371,18.28776926390905,27.72918280977108,21.11715517072377,42.79926892035999,47.78044906506437,53.54357769960851,67.3653127607755,66.38912043681827,-3.0408977574095,0
3.8837519080323504,9.981493727317414,15.633786051847546,24.89614339657744,19.18329271345835,16.869216691501194,49.53905725220661,47.32949577885527,51.44186436257224,56.897838203752,58.472911204207605,-11.377903589852073,0
4.641550283048149,13.296078132389496,18.28069049057052,26.18458255714049,23.61509236248754,21.10378679197037,35.85474140907093,20.4983414610587,47.261777887846414,47.70477614889869,47.740751232611856,3.0200154613123003,0
3.487500331413947,11.36036784091164,18.26361835809584,18.08616001995066,21.86779683257088,24.670748207287154,40.458189001845646,38.3254647179936,45.92373442943221,63.40074612449272,55.89418735031047,-4.527773392738849,0
6.360304768298651,13.05122133920596,18.236747569305003,19.732866616695315,27.28680232365258,32.72011413865115,30.732885571812968,45.61439520333934,57.03853977411122,44.17590124262662,50.37992395192245,9.72909838224282,0
2.248238732442471,13.106831551604518,11.676583969925009,20.92336093522143,37.99430169211965,32.84307852297602,30.31610047415969,41.86786680913391,49.183404340674166,51.5653366482338,54.80493509145583,17.15823835249372,0
5.623918067699696,6.682809879967548,17.342823959241002,26.043848046288847,27.126033624305133,32.03997115130099,25.26730943510055,46.631934458456605,43.74424787851903,36.87805277479231,69.35979272444324,7.849614226223322,1
4.064016310267764,11.924395990422136,12.362031518025958,15.840442209014732,22.19292367989086,31.0227828296538,32.30401761043457,44.53693369745277,45.19691943798818,49.069644629653965,56.7707946269592,6.141307800196044,0
4.276835454804781,10.621209218206818,14.577384235579483,20.719836720651728,31.581334507698,31.954770992973792,27.797416625140123,32.60255991014122,49.50407074506886,34.89579069156843,44.924355420563565,16.440759449699172,0
3.253223899044967,7.127646483771137,12.396026696230845,21.328365960642515,27.04660723167628,31.756249871331207,28.375127650628173,35.95051310225389,48.44367267639778,65.6533199670436,56.38167417338007,8.253394713599128,0
5.14883063034778,7.425069887997449,16.26907146687516,22.01223394927304,35.177103809564514,39.97765966366117,29.9930421495052,42.171876386116494,38.19579289258911,44.85897893747261,48.97660568330922,22.51732348293888,0
5.587459188821125,12.328526753521295,16.529350695393134,27.631722310551723,26.166888234233568,38.11045274190508,37.29815745998565,40.78891495198803,37.97385478587164,49.181587030008586,82.7492853784324,0.5837956502540977,0
2.266052336416412,10.551866119229102,19.27507737084435,16.430781191028743,20.915265577564675,31.82824947420924,38.266273752887486,33.8010515772698,43.15727495963451,43.65616578131061,57.078464242001225,-11.17855499497018,0
4.372706908503905,11.750572500931533,13.01201659271181,19.60818620130346,27.501371274356902,29.24970473389369,25.77095816753445,44.410234818752926,46.93861561287221,37.78705072688291,52.95668422970317,19.5997448380296,1
7.064160692379912,10.524666093908808,16.117299925144458,27.43685487602339,8.836921193354335,30.89083119126586,31.0926311668027,21.9290090745098,51.33001363469431,52.01477589543249,47.78996078143294,-18.40403228646742,0
5.013400264907365,10.2414959256362,14.778791339824812,22.665655650429628,20.944008815214417,34.14880500933525,31.284914042271264,29.218300497198243,67.69200403170402,31.18133326240146,40.47782998382257,-11.38419490770832,0
5.130468671343912,8.549364542320209,17.663912007539807,15.707224425501376,26.784100932197383,32.484110776942735,34.310148544500606,43.693371240818266,45.55414282447418,44.23815263091544,54.2278759349388,2.874115236830895,0
3.628889108349244,7.211077707070013,14.186464650813154,20.71583808267549,21.600048933575824,31.99365689828065,47.58544597285756,45.69249231690265,43.15895360712767,57.72801567388545,38.2093437871669,-20.090836320771743,0
3.722298770727385,9.699716938730658,13.798415944946813,23.475065851868287,30.871714770451035,26.61758133788903,34.95059490171762,39.41660593406576,38.86985291863052,43.85429118166992,44.44735192949236,9.548642556530655,0
5.596834904943082,9.941658307131087,17.595498041337052,17.320236952781602,19.753573942743333,35.77800880554144,38.99613950020848,40.67586997446113,32.49547033697827,42.50082966500905,39.81375723042631,-7.21740530871004,0
3.902440051591032,8.777594229040156,11.69106961801249,17.36973013223814,22.73375238341079,19.64919267411237,38.59582685893187,51.77897230661273,52.05041035981399,57.65834737836304,63.16292536616007,-8.96099828172628,0
5.791391202102829,13.346494016793322,15.194624956276034,20.490439651088305,29.262125705793707,33.90358102420889,33.02120586575264,46.800725769617365,45.12693024827905,61.626001411113904,46.356558408405725,7.519118587337976,0
5.822669108177024,10.420401423263671,17.29520010402573,17.65542151286252,23.664817300375475,36.14497015942678,30.80436828384828,51.21669400752819,52.22280965722095,39.62377046542422,50.867404490558414,4.963115247256395,1
5.542715515980834,11.552754947235291,13.2737076244164,23.96913131331111,27.33354869181979,33.5882694169214,26.86498577530371,38.38921628073589,62.088783631528,48.81001625025843,55.62670615181955,7.610309787510744,0
6.101431656464904,8.818878880880494,16.746880674751164,19.14846425438654,20.288675399184307,31.09636697399327,35.78899150645305,32.90394020983762,43.36310010126885,58.3586944689761,53.87938736914472,-8.935215102693075,0
4.118930245662182,8.885821701697186,17.806846688260958,23.24509817891941,27.633683474428423,31.599314839201973,31.18523267371088,41.63270488194816,50.2250327789547,61.226379945469176,53.05061321738203,-1.4587707346486498,0
5.865010869471227,7.598005824465214,17.941548215253484,21.50781286670968,31.06788244928702,24.578088025548148,38.86017119886947,36.740025152964975,48.28493702027455,53.604890690896205,53.48877117517665,6.776867319829103,0
5.466221914887603,11.75242625166652,15.17009453763163,27.30889082765318,27.68854715705059,37.98413500181129,27.694998742889585,34.73268461104618,56.200869987317766,52.87951736581485,52.01205325061891,6.823612786633454,0
4.26752102029646,10.101810824945836,12.41343457848499,21.494230660228705,22.86982992347822,32.52706256166396,39.03330684449536,51.06651395353671,56.61808226136727,41.17189469979999,58.14284649552473,-7.856036052467634,1
4.429145968965937,12.330693734203823,12.552619437904008,18.520105740669763,26.627057429374908,28.46539064860087,34.58031780929954,33.93946626236473,61.42131408083938,32.620314784893765,52.35539860635963,1.3222860589300294,0
4.435415835386112,6.962673602489739,9.124531275843546,21.72277265281604,31.14957820686044,20.28141032513033,29.42831261843195,49.93215570020746,54.7700979448751,44.808034507903,66.9246247155612,19.046566048759875,0
4.591068667838592,12.03110139186822,13.704900769347054,12.80266215807265,26.64047766575773,39.30525768642515,41.97072348677448,29.330477441113224,50.55686090185277,38.74016823508294,52.06001472098691,-16.481659737898468,0
4.259174540012829,7.491328707381847,13.195769029655306,23.612570630508937,17.656270746042075,40.9439086596622,29.217037961380708,39.3755017405383,39.132240437081066,38.946151248097,39.84751620161691,-11.576430238574876,0
6.515953494985454,9.112708928483633,13.092514641835503,14.27301427105044,36.04361023890361,30.247598240050333,45.79034349779526,44.371958884570205,60.27127203366444,46.45342642304258,85.09878266808833,10.212193995741464,0
4.887081584528532,11.66746213666788,9.805467119621582,21.91652399967566,17.891451357895672,20.981282433199908,31.5550770362551,41.52371708068357,48.31417000557967,56.11972541399969,61.78739317557688,-1.9792399695945424,0
5.246115967628482,9.777727639593287,19.562115212966013,17.22998549894542,23.622580182885265,23.48266932899034,38.97889569362805,32.287578513504094,19.442353850168008,65.5366854377508,51.957118420806665,-2.586074761093632,0
4.759616115116923,7.123337639482079,12.813210865651058,17.845188152259492,19.76829011431903,41.6363037163253,46.84769138950669,44.01026815832987,44.62295163539907,62.32513532285384,38.64208647012643,-11.501120089736007,0
4.7257580953902,7.37030538917284,9.675960920661002,22.139050921872823,24.211560492793907,34.7796239483222,40.59026296646869,38.62690490919714,51.00701194320408,53.99189798360174,47.659314891309215,-1.507732229277888,0
4.747373519766425,10.730323655800577,17.301998752800916,24.07876776171372,25.259188868201832,23.22081161064652,39.060656479001246,39.02786780236676,60.85571011323943,34.7900798120628,69.29102321161825,5.439686514325627,0
6.113679677655974,8.487006027530505,12.420438324120791,16.45912522190404,27.864431073340253,28.34356650007511,34.81035142584357,42.76825484169077,40.80370161141413,43.5750764811709,44.85476932567307,5.478191340868349,0
6.290670923568033,9.203963467103756,12.24641944018578,17.904515176127035,16.159280000358137,37.32552432235595,42.53450409844024,36.77415754175413,49.61610399413574,60.08004214748833,53.34005939369466,-5.486264330424206,0
3.116602398738632,10.267009157577036,12.228841341566053,22.78084699082165,14.75872632341568,25.37792689212842,39.7301701432651,52.62435364245933,29.965913765641503,47.44848123533748,52.42875391375648,-19.436435676266733,0
5.759136226313442,11.751279120933152,17.32819342271831,19.01524253025602,24.30838840725288,31.445814352985742,35.092919259830616,34.590846767570284,50.58844064048464,53.451203980588055,55.58369827768514,-7.368121376858204,0
5.953117771482166,11.847215939091438,15.664807939048478,16.034236502527573,25.471513886838224,28.512053591428668,33.991110594583645,41.65012559167636,25.13611709847126,45.70322110703916,73.52286711975083,1.677799671418821,0
6.228593292691684,11.127333984162895,17.61312190920025,19.22403312375779,20.75611281869045,32.89655952231748,38.623750883960845,42.69063057900997,38.17432786207913,21.47416536373205,16.382778274763332,-6.926634617101481,1
4.967427027321645,11.158183538867393,14.206130282137169,18.2849162655,30.78061491214978,33.48379764690983,35.822685626010674,33.57349421382929,38.663327393812985,45.34681812989116,34.848423172385424,6.458728494131627,0
4.921332282888216,9.640081322521048,12.265078782243576,23.45274976403155,30.09053048775177,37.87772179431197,37.18116819247324,45.67813240140751,46.41239854034788,37.51497318800804,43.64761619550237,-2.026646380319857,1
5.56352784267076,8.871639847325923,13.403866258117576,22.710933113038195,27.56180821307392,26.674475801078565,33.12896671098425,35.42396694686816,48.22099766924178,51.86337051520493,50.47554016920243,9.034610427009,0
2.6375711927091543,11.618099668829087,12.99820775244882,17.339186933375945,24.437214786586143,32.77963492393278,15.822973075612708,32.78158801904814,38.548132715890446,52.54840821986056,63.96689790281388,9.86853829863076,0
5.107433110653314,8.023889058406443,20.16768810144976,20.636138270609347,17.825904724154285,25.777719257885188,40.49561636785969,25.75572261549096,40.29466020983209,52.16219253015492,42.38686474746915,-10.569264693214802,0
5.543329956868012,12.131018968781484,14.200374607875984,24.3892995429933,25.85498622806627,23.78924317456633,43.29390615450475,36.568590096802616,48.66942886091884,47.27278299741355,51.36615672989575,-0.6570060637757553,0
4.665196965943624,13.218298090384671,20.237873728629296,15.982412731576236,29.895610630396945,30.16309668366953,19.94143646515761,38.88036110113193,44.33147698713719,43.54772878342524,71.98146577762452,18.14906592418454,0
5.816958547579121,6.891749363784948,9.415597452811983,24.73441257628819,29.55289307435291,31.162334346704487,18.190511148050085,49.87482675585185,41.191598662963145,45.28955564635957,58.72699049826975,19.274554523013247,0
3.3977727905020814,7.102160010897298,19.842638711267355,23.30520646005888,29.397337505818875,22.474157200147108,28.72005008113392,35.18725437827156,50.044214482912686,47.50521640133911,57.21468887587784,-0.7982007993665832,0
6.052969445848769,7.891996798335245,11.945634890160946,13.478680898585104,23.490227289629104,31.50865278785056,28.97907855745165,47.61616244377272,55.423376248444434,42.01412540801577,65.58118354893804,0.6558497043593925,1
4.6164174683557295,11.040708885661148,14.398738382647846,23.589035167975545,27.96064565018516,34.70936601846011,36.254054483018976,48.39907245854408,36.16587862220294,40.1517408050228,58.490498873417536,9.525309721136765,1
5.828033288582983,8.429200676607108,10.124355709472724,25.18410116408756,21.045331075217,21.73634530470637,36.48517426443071,34.95714345058279,51.5449275674294,43.256009944669934,61.47893301667816,-8.59463867627249,0
3.082343898760242,11.01399834898213,14.733064220845144,21.088004601003952,21.67128628017376,33.704126328421744,44.311110030009246,44.0399211561089,31.89088205526646,48.968955408633256,46.63228472593475,-17.074483042907175,0
6.039279534206269,16.012967248070467,18.302603996470488,15.692699770609355,25.85254205894914,21.67465846814213,40.21566877226335,9.655953977519946,40.70664076316134,37.03118214204239,65.55765856263726,-1.2159729300631157,0
4.938809219527639,8.374536684844017,9.985967584127485,23.76803049031092,24.315446148854104,27.112110864255577,42.26559167480112,35.83037580124087,45.0183903885344,34.699074242164755,63.57329454140056,-12.246833934807032,0
4.186613826584686,9.40438880506886,10.289122482440082,18.007319644243637,24.819861239413,29.4410692234803,24.83826010745528,46.54890746687293,54.59077343781469,61.61071617320127,54.05512804298471,11.347729678584564,0
5.681249860187814,10.342743151926005,18.43412051857868,21.41176060373953,22.04803499026104,26.655777649770343,25.77924225197141,65.01048067249397,49.54117172276933,51.922553242977045,60.78454014082181,2.9851185011520087,1
6.513672256906783,10.69164726529936,17.093967033950918,20.24694003253229,20.07158709627785,35.57339683992065,37.45233615586894,39.58729469010442,57.23745197069512,56.02694362370427,57.24476619821516,4.081018935689979,0
4.599017842575014,13.48765138553824,14.717269409110866,22.841083264921213,20.03887506871085,26.4086269307235,47.71161453220553,30.69531544626017,49.573159775032686,61.2882555218569,77.52665313423226,-14.396356093403538,0
5.4065504297694265,10.027655045381143,13.986598471421631,17.77048750601401,22.45554533972733,24.118401876679,37.38149455109707,32.04638985957254,44.58371011475945,35.636722922339644,40.58911156259821,-10.529325384111996,0
5.156431220239475,8.602220882797209,12.625689349774651,18.25241277094252,26.516041460805823,24.758094227814745,35.289414253011465,25.143159289158124,50.62696532423897,59.01760479509113,37.68650855247637,2.929985235033398,0
4.760579357950424,11.783212133940456,15.174904590334885,25.11933026473055,24.65154757489349,30.372057696879057,39.03302760088376,56.56986342839353,46.4044410093696,42.37080104273483,42.142973913745664,-8.800342642608623,1
3.384437096305196,10.61106571816634,10.753730460527231,16.877270109085647,36.58634075961899,27.760101429238887,40.42084739556668,42.86828077864266,38.204423293817925,44.78342549764722,66.81706348848174,10.10941862107148,0
5.527856452641418,9.467604544022446,10.061025477485469,20.61178074391701,25.408860432226646,27.02818366968857,29.039256186574704,47.133721608766464,32.22763370046322,53.29407718212946,42.618417233287474,-1.0809354340067223,0
6.071773158489753,8.105145753151364,18.575403125345165,26.05583507920494,30.423390443699923,32.44390619106012,46.19033143241823,44.04286120438583,38.3710889807877,28.15545664167916,42.323507901528615,-4.571171508911132,1
3.929856182075933,9.685639276561629,16.30303846089214,21.196327104174483,26.150610654806705,37.67370188738367,26.409764935616256,46.09172723520049,50.153817447566965,53.98223471487772,65.71900845732272,11.552057990892171,0
5.966010493936922,10.840653432348104,14.844786250105688,27.54130373059004,24.080505032135115,27.25626856085744,24.6059937856928,42.72062694166214,51.94246125554052,47.924532281709375,58.60898030415397,5.211426925410641,0
2.768975939039589,10.313354266817116,16.861259104947855,21.69483642924056,31.78421444069905,33.17223619637772,37.29421925299865,38.30852049444234,57.6364581655056,45.79665492863251,60.211899118375214,7.427104592333904,0
4.052379613858534,9.619824337264278,12.377581122332153,19.42432675125693,33.032694891094536,33.33434048529094,40.641299876708864,40.92609146074687,39.44908326409952,45.2195204829079,44.011324966976304,-0.8478534244932021,0
4.92659742686403,5.191862939006182,13.11472393185961,24.619588936340367,20.512118679257647,29.43212828091229,46.94839210243521,43.56042009724865,50.33926490883183,51.19893024231722,70.17302072517353,-6.189047513124155,0
5.4951537904213925,6.898695506593754,14.636593164023443,17.42583339763384,23.24006159822985,30.01501005274193,29.48050899755016,50.951016125012494,37.34002189181114,66.40558006327046,77.5574819386781,1.0591383184971068,0
7.398657714841955,11.189672296921746,19.51118240301438,25.46711892292777,26.071227486348626,31.49189219842736,43.80387910194689,38.43360808680556,42.72590652302672,52.60631386327223,20.860393363977543,4.777243751128653,0
6.206329097527425,10.69804589836023,13.76416976089784,20.080115972307404,21.649729083640413,21.15194245316908,22.974885369824143,36.58050796603542,37.06943190502263,36.02913218828783,41.98866743703392,5.26332631980447,0
5.466630646293422,7.965583415987282,13.955278657129746,14.902301510260806,25.36114505301501,29.37160959079312,33.18240641721692,34.96715828349965,36.77001572205506,62.859899045038965,67.64541019760631,-1.0718380142305977,0
7.9760114013433885,8.616889287209979,18.6824303935752,12.01520867395331,31.584777833682818,28.50083322637154,49.56406587679823,44.25984395326527,42.31224631084664,52.73115413220128,57.13451511465926,-5.896495116242205,0
4.234119198383456,7.717103749067073,6.937666054304378,16.903912427004745,27.469114723788305,23.262787574163514,40.780045831732174,33.25992844077208,58.75568604587178,48.95865433316915,72.5838003410143,7.666673238263672,0
5.850967602517629,8.15790295689119,11.45781065979591,15.38477707004074,30.68497580043272,42.84382133349833,23.80374162985503,34.6774835651434,48.78450319164761,54.549164434555976,34.05737898925159,20.2472793667272,0
6.0154816530360815,8.952953061770913,18.02369844160228,16.73989398430973,26.446314858906447,22.912644825678417,36.04150360256013,47.46017796245737,37.315661178251965,48.17216094756637,56.098879531264544,-1.441832246879878,0
5.675842945071067,13.417665262839392,18.813403176851,22.72223877493348,28.47568760915789,42.22654099926932,46.38730661176432,41.68810353295412,54.576413060817806,64.4938075926931,37.94991383346373,-6.249504718981188,0
3.526088928297514,10.995353278606457,6.178606569231123,22.18325869001221,35.63557852297308,31.832687496435536,37.9756153231199,32.60976410920509,40.4121264104824,36.87119228124013,61.35843131850641,13.464943394522892,0
2.6374296924735887,8.793457951385568,7.490444300532657,18.1882726748679,30.43114390361896,36.64755702422183,29.238360266229435,44.77684131560604,36.655498135846585,60.05033368960802,63.86304325297751,9.600883752200206,0
5.4926667190801455,10.165556413163465,14.961322675689832,26.186579547030163,28.53160393646396,28.062472539663183,43.44015242974643,23.649176144574973,41.10471541096025,62.9823561550256,44.60748882451506,0.8765456002859078,0
5.825785689424905,5.849109607397835,14.126618908631858,18.77860727049588,27.433562260804987,24.5175627817748,31.410688321704296,57.310098021519934,64.05940171104231,49.31180542469197,61.68694301007867,10.996600443584644,0
6.181523912452196,9.730454815705691,23.10716698929397,18.99253109165217,17.606340215773116,26.547464815476783,38.49569452658618,30.04759820198621,50.629378561738136,68.47433105259356,68.56213204524424,-8.822358496430244,0
5.533528629612452,10.632235154931074,22.75692208012489,14.74738128405805,28.183103990191576,32.7235030230792,45.12204628000399,47.090479288056,48.23293024312782,36.29703555776974,62.89353716038786,-12.693532418373623,1
5.0896672663830085,9.43134806621042,13.389576551775097,20.93252018290656,29.30781422386257,38.63231930626343,25.667480078212908,54.28933119675787,40.51552656545929,41.41512747527637,83.71027375507941,16.44238474762546,1
4.551459361168479,10.686923393794482,16.782344966207592,20.870063819904093,26.17980444192361,24.93867470228645,31.06522645221745,37.98899438824699,54.89724342112418,45.74430092966128,50.542548833708,11.448320263440651,0
5.567132505425102,12.657116847857148,17.010060510837288,10.95466212443167,27.83166116399839,36.245557645146114,33.20528381982956,43.872694014795584,50.53134760177631,49.10237638428233,65.38461175341347,8.850671896948747,0
6.105907450742939,13.154737657899206,15.368805266617182,26.5285775879761,29.789045253790285,37.29837900853887,37.703487028324126,40.03351389577717,49.90243074045636,72.20482144552622,53.238530709452846,8.174279003839253,0
4.343960719469573,9.589130224176111,19.30606102251408,20.341396797450592,27.95826086386437,23.161263926545764,35.32401178755112,31.34173606526768,48.06219088868037,45.67044541973132,64.19507106774819,1.542511664429256,0
6.209440761389353,9.950499575897949,24.512849747009305,12.65374428285104,34.18093038257997,23.98183868580566,46.52518332053564,25.99882670357212,52.80740020918088,49.57842711050694,42.19515483830456,-1.5746444396636003,0
5.02762123857188,9.041571578715295,14.931237482092747,21.317525493266988,28.321282404441188,27.14579716762728,41.35837679045236,38.79917601595867,52.827744638724255,39.87936701342111,57.729287657766086,-2.9164990033949514,0
5.7033703248355225,14.1574577534189,17.45825307590796,19.5647260272946,28.97475425888436,16.631395675706337,40.41713090759331,46.95338956021477,58.34813029178876,46.37827120744678,73.07906886283145,-6.161881228682645,0
5.6178650860014425,10.565628638402762,20.001434380690863,26.598691549249512,22.476000676060192,33.72411631531008,36.327935419088,48.96227364598914,60.081053190512655,58.13679652787622,38.187956602499725,2.135623561652107,0
4.604805307321583,12.91806739532052,18.34615767929831,14.496690342072966,18.88920461970196,32.24723052491675,38.42498184516155,35.57478427179759,39.558287280268736,41.73048524612624,43.84171793451048,-9.33168772247901,0
4.981798613639329,10.928666496109766,16.772252600492404,15.840276475741526,17.014939249484677,34.12499687557979,35.037781188172886,47.987728260237766,50.94474406649265,63.83100463281728,82.40879635310384,-4.853306589411599,0
5.095123724950788,7.513953410889925,12.627578434771351,16.386789154105973,29.789383057878148,30.66414195747879,19.186052508520056,30.57051654211442,40.21319283345352,48.37426309767899,45.45252336949719,11.757864633853496,0
4.155622068407553,10.14672061265835,18.29076694554039,14.220516354189344,25.27801230062393,24.3489167688705,39.60659906213708,48.93735232534887,34.27847550596044,50.25290352288453,51.881341162909926,-6.266218438207268,0
